2024-08-09T13:29:05Z - CPU: 80, MEM: 15251, TEMP: 55, POWER: 73
2024-08-09T14:30:50Z - CPU: 95, MEM: 6583, TEMP: 53, POWER: 71
2024-08-09T14:30:51Z - CPU: 30, MEM: 14768, TEMP: 40, POWER: 74
2024-08-09T14:30:52Z - CPU: 65, MEM: 1570, TEMP: 33, POWER: 86
2024-08-09T14:30:53Z - CPU: 100, MEM: 29098, TEMP: 65, POWER: 69
2024-08-09T14:30:54Z - CPU: 34, MEM: 4000, TEMP: 52, POWER: 59
2024-08-09T14:30:55Z - CPU: 100, MEM: 2966, TEMP: 72, POWER: 93
2024-08-09T14:30:56Z - CPU: 90, MEM: 13544, TEMP: 42, POWER: 56
2024-08-09T14:30:57Z - CPU: 55, MEM: 12751, TEMP: 53, POWER: 58
2024-08-09T14:30:58Z - CPU: 44, MEM: 22744, TEMP: 69, POWER: 81
2024-08-09T14:30:59Z - CPU: 95, MEM: 16021, TEMP: 39, POWER: 82
2024-08-09T14:31:00Z - CPU: 24, MEM: 19346, TEMP: 35, POWER: 67
2024-08-09T14:31:01Z - CPU: 40, MEM: 28298, TEMP: 47, POWER: 54
2024-08-09T14:31:02Z - CPU: 100, MEM: 16091, TEMP: 37, POWER: 71
2024-08-09T14:31:03Z - CPU: 32, MEM: 9016, TEMP: 40, POWER: 81
2024-08-09T14:31:04Z - CPU: 39, MEM: 20638, TEMP: 59, POWER: 64
2024-08-09T14:31:05Z - CPU: 44, MEM: 13705, TEMP: 80, POWER: 96
2024-08-09T14:31:06Z - CPU: 41, MEM: 9575, TEMP: 44, POWER: 90
2024-08-09T14:31:07Z - CPU: 97, MEM: 22605, TEMP: 43, POWER: 94
2024-08-09T14:31:08Z - CPU: 33, MEM: 4841, TEMP: 71, POWER: 91
2024-08-09T14:31:09Z - CPU: 75, MEM: 2744, TEMP: 71, POWER: 83
2024-08-09T14:31:10Z - CPU: 27, MEM: 23160, TEMP: 45, POWER: 100
2024-08-09T14:31:11Z - CPU: 52, MEM: 6881, TEMP: 81, POWER: 109
2024-08-09T14:31:12Z - CPU: 69, MEM: 29584, TEMP: 57, POWER: 110
2024-08-09T14:31:13Z - CPU: 67, MEM: 14404, TEMP: 84, POWER: 104
2024-08-09T14:31:14Z - CPU: 52, MEM: 26188, TEMP: 83, POWER: 56
2024-08-09T14:31:15Z - CPU: 96, MEM: 5696, TEMP: 72, POWER: 100
2024-08-09T14:31:16Z - CPU: 22, MEM: 13808, TEMP: 74, POWER: 73
2024-08-09T14:31:17Z - CPU: 39, MEM: 7834, TEMP: 61, POWER: 48
2024-08-09T14:31:18Z - CPU: 72, MEM: 23392, TEMP: 64, POWER: 61
2024-08-09T14:31:19Z - CPU: 35, MEM: 13304, TEMP: 44, POWER: 104
2024-08-09T14:31:20Z - CPU: 20, MEM: 20390, TEMP: 63, POWER: 78
2024-08-09T14:31:21Z - CPU: 47, MEM: 1127, TEMP: 83, POWER: 83
2024-08-09T14:31:22Z - CPU: 50, MEM: 9839, TEMP: 73, POWER: 57
2024-08-09T14:31:23Z - CPU: 76, MEM: 27606, TEMP: 88, POWER: 67
2024-08-09T14:31:24Z - CPU: 99, MEM: 14479, TEMP: 50, POWER: 88
2024-08-09T14:31:25Z - CPU: 55, MEM: 26265, TEMP: 87, POWER: 94
2024-08-09T14:31:26Z - CPU: 29, MEM: 24185, TEMP: 57, POWER: 67
2024-08-09T14:31:27Z - CPU: 62, MEM: 5095, TEMP: 43, POWER: 110
2024-08-09T14:31:28Z - CPU: 21, MEM: 15048, TEMP: 50, POWER: 101
2024-08-09T14:31:29Z - CPU: 45, MEM: 18524, TEMP: 64, POWER: 115
2024-08-09T14:31:30Z - CPU: 44, MEM: 5305, TEMP: 73, POWER: 119
2024-08-09T14:31:31Z - CPU: 43, MEM: 12408, TEMP: 36, POWER: 57
2024-08-09T14:31:32Z - CPU: 63, MEM: 17070, TEMP: 56, POWER: 72
2024-08-09T14:31:33Z - CPU: 92, MEM: 2365, TEMP: 74, POWER: 55
2024-08-09T14:31:34Z - CPU: 99, MEM: 9388, TEMP: 47, POWER: 57
2024-08-09T14:31:35Z - CPU: 59, MEM: 17429, TEMP: 51, POWER: 114
2024-08-09T14:31:36Z - CPU: 46, MEM: 11998, TEMP: 82, POWER: 87
2024-08-09T14:31:37Z - CPU: 27, MEM: 5770, TEMP: 34, POWER: 104
2024-08-09T14:31:38Z - CPU: 51, MEM: 1040, TEMP: 70, POWER: 61
2024-08-09T14:31:39Z - CPU: 11, MEM: 8076, TEMP: 47, POWER: 90
2024-08-09T14:31:40Z - CPU: 59, MEM: 8245, TEMP: 67, POWER: 115
2024-08-09T14:31:41Z - CPU: 43, MEM: 30863, TEMP: 45, POWER: 99
2024-08-09T14:31:42Z - CPU: 54, MEM: 4834, TEMP: 43, POWER: 49
2024-08-09T14:31:43Z - CPU: 62, MEM: 12778, TEMP: 57, POWER: 66
2024-08-09T14:31:44Z - CPU: 96, MEM: 18896, TEMP: 78, POWER: 104
2024-08-09T14:31:45Z - CPU: 81, MEM: 25945, TEMP: 35, POWER: 118
2024-08-09T14:31:46Z - CPU: 32, MEM: 27486, TEMP: 47, POWER: 87
2024-08-09T14:31:47Z - CPU: 51, MEM: 22652, TEMP: 55, POWER: 92
2024-08-09T14:31:48Z - CPU: 22, MEM: 16652, TEMP: 84, POWER: 58
2024-08-09T14:31:49Z - CPU: 96, MEM: 12117, TEMP: 72, POWER: 76
2024-08-09T14:31:50Z - CPU: 42, MEM: 12801, TEMP: 58, POWER: 42
2024-08-09T14:31:51Z - CPU: 55, MEM: 11982, TEMP: 70, POWER: 55
2024-08-09T14:31:52Z - CPU: 88, MEM: 19846, TEMP: 42, POWER: 90
2024-08-09T14:31:53Z - CPU: 45, MEM: 3889, TEMP: 54, POWER: 86
2024-08-09T14:31:54Z - CPU: 65, MEM: 25993, TEMP: 49, POWER: 42
2024-08-09T14:31:55Z - CPU: 39, MEM: 24238, TEMP: 79, POWER: 67
2024-08-09T14:31:56Z - CPU: 65, MEM: 14619, TEMP: 72, POWER: 97
2024-08-09T14:31:57Z - CPU: 16, MEM: 29657, TEMP: 35, POWER: 59
2024-08-09T14:31:58Z - CPU: 41, MEM: 12018, TEMP: 55, POWER: 115
2024-08-09T14:31:59Z - CPU: 21, MEM: 28713, TEMP: 45, POWER: 91
2024-08-09T14:32:00Z - CPU: 85, MEM: 8168, TEMP: 44, POWER: 92
2024-08-09T14:32:01Z - CPU: 74, MEM: 21114, TEMP: 78, POWER: 55
2024-08-09T14:32:02Z - CPU: 42, MEM: 12666, TEMP: 59, POWER: 120
2024-08-09T14:32:03Z - CPU: 83, MEM: 6540, TEMP: 53, POWER: 80
2024-08-09T14:32:04Z - CPU: 68, MEM: 16459, TEMP: 88, POWER: 89
2024-08-09T14:32:05Z - CPU: 39, MEM: 30338, TEMP: 39, POWER: 46
2024-08-09T14:32:06Z - CPU: 79, MEM: 23198, TEMP: 46, POWER: 96
2024-08-09T14:32:07Z - CPU: 70, MEM: 3939, TEMP: 63, POWER: 45
2024-08-09T14:32:08Z - CPU: 39, MEM: 19167, TEMP: 77, POWER: 108
2024-08-09T14:32:09Z - CPU: 33, MEM: 20892, TEMP: 84, POWER: 93
2024-08-09T14:32:10Z - CPU: 97, MEM: 12826, TEMP: 44, POWER: 95
2024-08-09T14:32:11Z - CPU: 12, MEM: 21628, TEMP: 32, POWER: 43
2024-08-09T14:32:12Z - CPU: 96, MEM: 12930, TEMP: 40, POWER: 59
2024-08-09T14:32:13Z - CPU: 67, MEM: 19383, TEMP: 65, POWER: 53
2024-08-09T14:32:14Z - CPU: 89, MEM: 10732, TEMP: 77, POWER: 80
2024-08-09T14:32:15Z - CPU: 62, MEM: 2532, TEMP: 87, POWER: 119
2024-08-09T14:32:16Z - CPU: 49, MEM: 31825, TEMP: 50, POWER: 97
2024-08-09T14:32:17Z - CPU: 24, MEM: 4863, TEMP: 47, POWER: 116
2024-08-09T14:32:18Z - CPU: 85, MEM: 28240, TEMP: 43, POWER: 67
2024-08-09T14:32:19Z - CPU: 78, MEM: 16104, TEMP: 52, POWER: 43
2024-08-09T14:32:20Z - CPU: 74, MEM: 4009, TEMP: 67, POWER: 87
2024-08-09T14:32:21Z - CPU: 25, MEM: 27618, TEMP: 74, POWER: 92
2024-08-09T14:32:22Z - CPU: 48, MEM: 13763, TEMP: 38, POWER: 75
2024-08-09T14:32:23Z - CPU: 62, MEM: 16661, TEMP: 39, POWER: 73
2024-08-09T14:32:24Z - CPU: 43, MEM: 1576, TEMP: 73, POWER: 73
2024-08-09T14:32:25Z - CPU: 62, MEM: 1835, TEMP: 68, POWER: 91
2024-08-09T14:32:26Z - CPU: 78, MEM: 4355, TEMP: 79, POWER: 80
2024-08-09T14:32:27Z - CPU: 71, MEM: 27703, TEMP: 45, POWER: 89
2024-08-09T14:32:28Z - CPU: 22, MEM: 31657, TEMP: 33, POWER: 52
2024-08-09T14:32:29Z - CPU: 24, MEM: 13162, TEMP: 58, POWER: 84
2024-08-09T14:32:30Z - CPU: 42, MEM: 15117, TEMP: 50, POWER: 51
2024-08-09T14:32:31Z - CPU: 47, MEM: 31324, TEMP: 79, POWER: 96
2024-08-09T14:32:32Z - CPU: 58, MEM: 24138, TEMP: 68, POWER: 93
2024-08-09T14:32:33Z - CPU: 11, MEM: 27177, TEMP: 45, POWER: 73
2024-08-09T14:32:34Z - CPU: 89, MEM: 26909, TEMP: 60, POWER: 47
2024-08-09T14:32:35Z - CPU: 86, MEM: 21457, TEMP: 57, POWER: 93
2024-08-09T14:32:36Z - CPU: 12, MEM: 15976, TEMP: 75, POWER: 108
2024-08-09T14:32:37Z - CPU: 33, MEM: 25271, TEMP: 69, POWER: 67
2024-08-09T14:32:38Z - CPU: 70, MEM: 6833, TEMP: 39, POWER: 111
2024-08-09T14:32:39Z - CPU: 53, MEM: 24354, TEMP: 61, POWER: 97
2024-08-09T14:32:40Z - CPU: 76, MEM: 7841, TEMP: 42, POWER: 81
2024-08-09T14:32:41Z - CPU: 31, MEM: 1758, TEMP: 57, POWER: 59
2024-08-09T14:32:42Z - CPU: 44, MEM: 27013, TEMP: 64, POWER: 41
2024-08-09T14:32:43Z - CPU: 66, MEM: 20766, TEMP: 77, POWER: 92
2024-08-09T14:32:44Z - CPU: 11, MEM: 17360, TEMP: 82, POWER: 106
2024-08-09T14:32:45Z - CPU: 48, MEM: 7729, TEMP: 45, POWER: 63
2024-08-09T14:32:46Z - CPU: 92, MEM: 22935, TEMP: 40, POWER: 80
2024-08-09T14:32:47Z - CPU: 17, MEM: 31952, TEMP: 33, POWER: 80
2024-08-09T14:32:48Z - CPU: 91, MEM: 1299, TEMP: 88, POWER: 118
2024-08-09T14:32:49Z - CPU: 36, MEM: 23351, TEMP: 35, POWER: 48
2024-08-09T14:32:50Z - CPU: 74, MEM: 10531, TEMP: 54, POWER: 80
2024-08-09T14:32:51Z - CPU: 52, MEM: 9094, TEMP: 63, POWER: 52
2024-08-09T14:32:52Z - CPU: 38, MEM: 7112, TEMP: 34, POWER: 68
2024-08-09T14:32:53Z - CPU: 68, MEM: 28224, TEMP: 47, POWER: 53
2024-08-09T14:32:54Z - CPU: 70, MEM: 8359, TEMP: 66, POWER: 55
2024-08-09T14:32:55Z - CPU: 10, MEM: 17612, TEMP: 74, POWER: 102
2024-08-09T14:32:56Z - CPU: 24, MEM: 29578, TEMP: 87, POWER: 100
2024-08-09T14:32:57Z - CPU: 42, MEM: 29687, TEMP: 73, POWER: 53
2024-08-09T14:32:58Z - CPU: 84, MEM: 25311, TEMP: 44, POWER: 89
2024-08-09T14:32:59Z - CPU: 38, MEM: 28273, TEMP: 51, POWER: 114
2024-08-09T14:33:00Z - CPU: 25, MEM: 31287, TEMP: 34, POWER: 112
2024-08-09T14:33:01Z - CPU: 48, MEM: 16204, TEMP: 37, POWER: 83
2024-08-09T14:33:02Z - CPU: 84, MEM: 15561, TEMP: 74, POWER: 81
2024-08-09T14:33:03Z - CPU: 15, MEM: 3200, TEMP: 62, POWER: 104
2024-08-09T14:33:04Z - CPU: 13, MEM: 28653, TEMP: 68, POWER: 57
2024-08-09T14:33:05Z - CPU: 97, MEM: 10601, TEMP: 45, POWER: 94
2024-08-09T14:33:06Z - CPU: 65, MEM: 30113, TEMP: 79, POWER: 117
2024-08-09T14:33:07Z - CPU: 25, MEM: 14663, TEMP: 77, POWER: 112
2024-08-09T14:33:08Z - CPU: 37, MEM: 14087, TEMP: 53, POWER: 112
2024-08-09T14:33:09Z - CPU: 41, MEM: 25021, TEMP: 78, POWER: 74
2024-08-09T14:33:10Z - CPU: 56, MEM: 7909, TEMP: 57, POWER: 72
2024-08-09T14:33:11Z - CPU: 55, MEM: 3410, TEMP: 46, POWER: 85
2024-08-09T14:33:12Z - CPU: 38, MEM: 9252, TEMP: 71, POWER: 114
2024-08-09T14:33:13Z - CPU: 86, MEM: 15860, TEMP: 55, POWER: 46
2024-08-09T14:33:14Z - CPU: 43, MEM: 25681, TEMP: 78, POWER: 68
2024-08-09T14:33:15Z - CPU: 37, MEM: 28528, TEMP: 87, POWER: 49
2024-08-09T14:33:16Z - CPU: 43, MEM: 19999, TEMP: 80, POWER: 92
2024-08-09T14:33:17Z - CPU: 21, MEM: 2555, TEMP: 65, POWER: 88
2024-08-09T14:33:18Z - CPU: 26, MEM: 23523, TEMP: 39, POWER: 61
2024-08-09T14:33:19Z - CPU: 73, MEM: 25772, TEMP: 74, POWER: 95
2024-08-09T14:33:20Z - CPU: 83, MEM: 24086, TEMP: 66, POWER: 111
2024-08-09T14:33:21Z - CPU: 95, MEM: 22527, TEMP: 60, POWER: 40
2024-08-09T14:33:22Z - CPU: 68, MEM: 21975, TEMP: 77, POWER: 95
2024-08-09T14:33:23Z - CPU: 35, MEM: 24660, TEMP: 62, POWER: 97
2024-08-09T14:33:24Z - CPU: 68, MEM: 24423, TEMP: 66, POWER: 111
2024-08-09T14:33:25Z - CPU: 25, MEM: 20590, TEMP: 62, POWER: 41
2024-08-09T14:33:26Z - CPU: 52, MEM: 11435, TEMP: 60, POWER: 66
2024-08-09T14:33:27Z - CPU: 47, MEM: 5109, TEMP: 36, POWER: 113
2024-08-09T14:33:28Z - CPU: 88, MEM: 4013, TEMP: 86, POWER: 42
2024-08-09T14:33:29Z - CPU: 67, MEM: 2067, TEMP: 50, POWER: 92
2024-08-09T14:33:30Z - CPU: 27, MEM: 5403, TEMP: 33, POWER: 89
2024-08-09T14:33:31Z - CPU: 11, MEM: 16219, TEMP: 73, POWER: 120
2024-08-09T14:33:32Z - CPU: 42, MEM: 11975, TEMP: 66, POWER: 98
2024-08-09T14:33:33Z - CPU: 57, MEM: 12670, TEMP: 64, POWER: 55
2024-08-09T14:33:34Z - CPU: 38, MEM: 28197, TEMP: 75, POWER: 53
2024-08-09T14:33:35Z - CPU: 62, MEM: 1716, TEMP: 60, POWER: 50
2024-08-09T14:33:36Z - CPU: 83, MEM: 20176, TEMP: 32, POWER: 92
2024-08-09T14:33:37Z - CPU: 35, MEM: 10810, TEMP: 49, POWER: 107
2024-08-09T14:33:38Z - CPU: 16, MEM: 4358, TEMP: 55, POWER: 91
2024-08-09T14:33:39Z - CPU: 47, MEM: 9198, TEMP: 57, POWER: 116
2024-08-09T14:33:40Z - CPU: 17, MEM: 9255, TEMP: 78, POWER: 47
2024-08-09T14:33:41Z - CPU: 14, MEM: 3476, TEMP: 80, POWER: 104
2024-08-09T14:33:42Z - CPU: 83, MEM: 8506, TEMP: 48, POWER: 71
2024-08-09T14:33:43Z - CPU: 40, MEM: 29684, TEMP: 48, POWER: 107
2024-08-09T14:33:44Z - CPU: 58, MEM: 21863, TEMP: 40, POWER: 73
2024-08-09T14:33:45Z - CPU: 68, MEM: 9017, TEMP: 74, POWER: 48
2024-08-09T14:33:46Z - CPU: 55, MEM: 23678, TEMP: 62, POWER: 106
2024-08-09T14:33:47Z - CPU: 86, MEM: 2419, TEMP: 39, POWER: 53
2024-08-09T14:33:48Z - CPU: 75, MEM: 19311, TEMP: 81, POWER: 116
2024-08-09T14:33:49Z - CPU: 61, MEM: 10518, TEMP: 86, POWER: 91
2024-08-09T14:33:50Z - CPU: 44, MEM: 27344, TEMP: 69, POWER: 109
2024-08-09T14:33:51Z - CPU: 12, MEM: 7034, TEMP: 62, POWER: 57
2024-08-09T14:33:52Z - CPU: 88, MEM: 1914, TEMP: 79, POWER: 112
2024-08-09T14:33:53Z - CPU: 76, MEM: 9049, TEMP: 34, POWER: 49
2024-08-09T14:33:54Z - CPU: 21, MEM: 11884, TEMP: 50, POWER: 43
2024-08-09T14:33:55Z - CPU: 82, MEM: 20308, TEMP: 71, POWER: 112
2024-08-09T14:33:56Z - CPU: 32, MEM: 21639, TEMP: 70, POWER: 43
2024-08-09T14:33:57Z - CPU: 23, MEM: 11374, TEMP: 78, POWER: 95
2024-08-09T14:33:58Z - CPU: 73, MEM: 5072, TEMP: 70, POWER: 114
2024-08-09T14:33:59Z - CPU: 60, MEM: 2191, TEMP: 48, POWER: 48
2024-08-09T14:34:00Z - CPU: 19, MEM: 21650, TEMP: 48, POWER: 44
2024-08-09T14:34:01Z - CPU: 83, MEM: 17666, TEMP: 70, POWER: 47
2024-08-09T14:34:02Z - CPU: 60, MEM: 25017, TEMP: 59, POWER: 76
2024-08-09T14:34:03Z - CPU: 29, MEM: 14583, TEMP: 53, POWER: 42
2024-08-09T14:34:04Z - CPU: 29, MEM: 4951, TEMP: 73, POWER: 81
2024-08-09T14:34:05Z - CPU: 25, MEM: 9218, TEMP: 54, POWER: 84
2024-08-09T14:34:06Z - CPU: 64, MEM: 2339, TEMP: 38, POWER: 98
2024-08-09T14:34:07Z - CPU: 68, MEM: 12443, TEMP: 59, POWER: 75
2024-08-09T14:34:08Z - CPU: 66, MEM: 29941, TEMP: 54, POWER: 63
2024-08-09T14:34:09Z - CPU: 50, MEM: 1692, TEMP: 61, POWER: 118
2024-08-09T14:34:10Z - CPU: 100, MEM: 30027, TEMP: 76, POWER: 101
2024-08-09T14:34:11Z - CPU: 23, MEM: 28102, TEMP: 84, POWER: 40
2024-08-09T14:34:12Z - CPU: 100, MEM: 1511, TEMP: 84, POWER: 72
2024-08-09T14:34:13Z - CPU: 29, MEM: 1627, TEMP: 35, POWER: 116
2024-08-09T14:34:14Z - CPU: 38, MEM: 23471, TEMP: 64, POWER: 112
2024-08-09T14:34:15Z - CPU: 63, MEM: 27910, TEMP: 88, POWER: 61
2024-08-09T14:34:16Z - CPU: 20, MEM: 11372, TEMP: 63, POWER: 64
2024-08-09T14:34:17Z - CPU: 29, MEM: 19087, TEMP: 45, POWER: 65
2024-08-09T14:34:18Z - CPU: 60, MEM: 3084, TEMP: 65, POWER: 79
2024-08-09T14:34:19Z - CPU: 80, MEM: 31015, TEMP: 55, POWER: 47
2024-08-09T14:34:20Z - CPU: 57, MEM: 13760, TEMP: 74, POWER: 51
2024-08-09T14:34:21Z - CPU: 29, MEM: 5507, TEMP: 66, POWER: 103
2024-08-09T14:34:22Z - CPU: 23, MEM: 16478, TEMP: 49, POWER: 111
2024-08-09T14:34:23Z - CPU: 80, MEM: 31544, TEMP: 73, POWER: 68
2024-08-09T14:34:24Z - CPU: 74, MEM: 26848, TEMP: 80, POWER: 58
2024-08-09T14:34:25Z - CPU: 32, MEM: 22339, TEMP: 39, POWER: 69
2024-08-09T14:34:26Z - CPU: 85, MEM: 27875, TEMP: 69, POWER: 47
2024-08-09T14:34:27Z - CPU: 74, MEM: 19076, TEMP: 52, POWER: 41
2024-08-09T14:34:28Z - CPU: 94, MEM: 29992, TEMP: 64, POWER: 52
2024-08-09T14:34:29Z - CPU: 38, MEM: 7230, TEMP: 65, POWER: 45
2024-08-09T14:34:30Z - CPU: 86, MEM: 4119, TEMP: 46, POWER: 49
2024-08-09T14:34:31Z - CPU: 90, MEM: 31897, TEMP: 65, POWER: 47
2024-08-09T14:34:32Z - CPU: 48, MEM: 15415, TEMP: 86, POWER: 95
2024-08-09T14:34:33Z - CPU: 73, MEM: 22305, TEMP: 36, POWER: 75
2024-08-09T14:34:34Z - CPU: 70, MEM: 2262, TEMP: 41, POWER: 107
2024-08-09T14:34:35Z - CPU: 72, MEM: 13636, TEMP: 33, POWER: 102
2024-08-09T14:34:36Z - CPU: 53, MEM: 8681, TEMP: 34, POWER: 88
2024-08-09T14:34:37Z - CPU: 80, MEM: 12503, TEMP: 56, POWER: 118
2024-08-09T14:34:38Z - CPU: 32, MEM: 18369, TEMP: 60, POWER: 60
2024-08-09T14:34:39Z - CPU: 90, MEM: 30354, TEMP: 48, POWER: 114
2024-08-09T14:34:40Z - CPU: 95, MEM: 23643, TEMP: 86, POWER: 78
2024-08-09T14:34:41Z - CPU: 19, MEM: 22671, TEMP: 61, POWER: 79
2024-08-09T14:34:42Z - CPU: 99, MEM: 23666, TEMP: 80, POWER: 113
2024-08-09T14:34:43Z - CPU: 100, MEM: 28879, TEMP: 66, POWER: 69
2024-08-09T14:34:44Z - CPU: 77, MEM: 17385, TEMP: 61, POWER: 45
2024-08-09T14:34:45Z - CPU: 36, MEM: 21429, TEMP: 81, POWER: 66
2024-08-09T14:34:46Z - CPU: 57, MEM: 2118, TEMP: 79, POWER: 84
2024-08-09T14:34:47Z - CPU: 96, MEM: 21129, TEMP: 63, POWER: 44
2024-08-09T14:34:48Z - CPU: 78, MEM: 9010, TEMP: 71, POWER: 78
2024-08-09T14:34:49Z - CPU: 34, MEM: 19958, TEMP: 68, POWER: 56
2024-08-09T14:34:50Z - CPU: 11, MEM: 11515, TEMP: 84, POWER: 80
2024-08-09T14:34:51Z - CPU: 72, MEM: 6285, TEMP: 88, POWER: 48
2024-08-09T14:34:52Z - CPU: 62, MEM: 1810, TEMP: 49, POWER: 87
2024-08-09T14:34:53Z - CPU: 83, MEM: 26944, TEMP: 77, POWER: 81
2024-08-09T14:34:54Z - CPU: 17, MEM: 5773, TEMP: 85, POWER: 79
2024-08-09T14:34:55Z - CPU: 57, MEM: 24039, TEMP: 72, POWER: 64
2024-08-09T14:34:56Z - CPU: 89, MEM: 3750, TEMP: 37, POWER: 110
2024-08-09T14:34:57Z - CPU: 12, MEM: 3519, TEMP: 36, POWER: 101
2024-08-09T14:34:58Z - CPU: 56, MEM: 19258, TEMP: 64, POWER: 119
2024-08-09T14:34:59Z - CPU: 50, MEM: 11238, TEMP: 82, POWER: 60
2024-08-09T14:35:00Z - CPU: 23, MEM: 15179, TEMP: 66, POWER: 86
2024-08-09T14:35:01Z - CPU: 30, MEM: 14816, TEMP: 38, POWER: 55
2024-08-09T14:35:02Z - CPU: 60, MEM: 23422, TEMP: 75, POWER: 119
2024-08-09T14:35:03Z - CPU: 24, MEM: 18965, TEMP: 71, POWER: 84
2024-08-09T14:35:04Z - CPU: 66, MEM: 16542, TEMP: 77, POWER: 99
2024-08-09T14:35:05Z - CPU: 80, MEM: 21072, TEMP: 85, POWER: 94
2024-08-09T14:35:06Z - CPU: 11, MEM: 12823, TEMP: 41, POWER: 107
2024-08-09T14:35:07Z - CPU: 13, MEM: 3650, TEMP: 70, POWER: 73
2024-08-09T14:35:08Z - CPU: 70, MEM: 21627, TEMP: 61, POWER: 64
2024-08-09T14:35:09Z - CPU: 22, MEM: 29181, TEMP: 61, POWER: 85
2024-08-09T14:35:10Z - CPU: 88, MEM: 25601, TEMP: 34, POWER: 74
2024-08-09T14:35:11Z - CPU: 99, MEM: 11385, TEMP: 79, POWER: 109
2024-08-09T14:35:12Z - CPU: 45, MEM: 1312, TEMP: 52, POWER: 46
2024-08-09T14:35:13Z - CPU: 100, MEM: 14867, TEMP: 55, POWER: 114
2024-08-09T14:35:14Z - CPU: 64, MEM: 1689, TEMP: 73, POWER: 97
2024-08-09T14:35:15Z - CPU: 61, MEM: 1801, TEMP: 70, POWER: 94
2024-08-09T14:35:16Z - CPU: 90, MEM: 27276, TEMP: 54, POWER: 119
2024-08-09T14:35:17Z - CPU: 13, MEM: 8703, TEMP: 65, POWER: 116
2024-08-09T14:35:18Z - CPU: 19, MEM: 24830, TEMP: 41, POWER: 116
2024-08-09T14:35:19Z - CPU: 12, MEM: 1180, TEMP: 49, POWER: 80
2024-08-09T14:35:20Z - CPU: 92, MEM: 13241, TEMP: 57, POWER: 105
2024-08-09T14:35:21Z - CPU: 36, MEM: 18286, TEMP: 84, POWER: 95
2024-08-09T14:35:22Z - CPU: 67, MEM: 31051, TEMP: 56, POWER: 70
2024-08-09T14:35:23Z - CPU: 36, MEM: 16803, TEMP: 67, POWER: 70
2024-08-09T14:35:24Z - CPU: 48, MEM: 14693, TEMP: 53, POWER: 50
2024-08-09T14:35:25Z - CPU: 84, MEM: 15950, TEMP: 41, POWER: 70
2024-08-09T14:35:26Z - CPU: 80, MEM: 10077, TEMP: 69, POWER: 55
2024-08-09T14:35:27Z - CPU: 82, MEM: 7560, TEMP: 33, POWER: 62
2024-08-09T14:35:28Z - CPU: 23, MEM: 27821, TEMP: 75, POWER: 87
2024-08-09T14:35:29Z - CPU: 85, MEM: 24779, TEMP: 48, POWER: 65
2024-08-09T14:35:30Z - CPU: 62, MEM: 882, TEMP: 40, POWER: 65
2024-08-09T14:35:31Z - CPU: 80, MEM: 19832, TEMP: 60, POWER: 69
2024-08-09T14:35:32Z - CPU: 64, MEM: 8430, TEMP: 47, POWER: 96
2024-08-09T14:35:33Z - CPU: 66, MEM: 8018, TEMP: 59, POWER: 45
2024-08-09T14:35:34Z - CPU: 50, MEM: 12294, TEMP: 50, POWER: 94
2024-08-09T14:35:35Z - CPU: 10, MEM: 19201, TEMP: 76, POWER: 56
2024-08-09T14:35:36Z - CPU: 31, MEM: 23493, TEMP: 57, POWER: 52
2024-08-09T14:35:37Z - CPU: 80, MEM: 20625, TEMP: 65, POWER: 62
2024-08-09T14:35:38Z - CPU: 27, MEM: 10711, TEMP: 32, POWER: 42
2024-08-09T14:35:39Z - CPU: 89, MEM: 7664, TEMP: 80, POWER: 58
2024-08-09T14:35:40Z - CPU: 64, MEM: 9487, TEMP: 88, POWER: 45
2024-08-09T14:35:41Z - CPU: 85, MEM: 1939, TEMP: 74, POWER: 98
2024-08-09T14:35:42Z - CPU: 11, MEM: 6114, TEMP: 47, POWER: 59
2024-08-09T14:35:43Z - CPU: 51, MEM: 11346, TEMP: 84, POWER: 76
2024-08-09T14:35:44Z - CPU: 80, MEM: 22249, TEMP: 55, POWER: 119
2024-08-09T14:35:45Z - CPU: 63, MEM: 17704, TEMP: 77, POWER: 57
2024-08-09T14:35:46Z - CPU: 58, MEM: 7011, TEMP: 84, POWER: 100
2024-08-09T14:35:47Z - CPU: 58, MEM: 2676, TEMP: 70, POWER: 58
2024-08-09T14:35:48Z - CPU: 13, MEM: 28080, TEMP: 64, POWER: 120
2024-08-09T14:35:49Z - CPU: 10, MEM: 1306, TEMP: 57, POWER: 100
2024-08-09T14:35:50Z - CPU: 76, MEM: 8151, TEMP: 39, POWER: 94
2024-08-09T14:35:51Z - CPU: 56, MEM: 19170, TEMP: 79, POWER: 58
2024-08-09T14:35:52Z - CPU: 45, MEM: 22529, TEMP: 64, POWER: 48
2024-08-09T14:35:53Z - CPU: 19, MEM: 20728, TEMP: 34, POWER: 102
2024-08-09T14:35:54Z - CPU: 93, MEM: 11004, TEMP: 68, POWER: 104
2024-08-09T14:35:55Z - CPU: 26, MEM: 20074, TEMP: 49, POWER: 93
2024-08-09T14:35:56Z - CPU: 80, MEM: 18105, TEMP: 74, POWER: 87
2024-08-09T14:35:57Z - CPU: 15, MEM: 11950, TEMP: 78, POWER: 108
2024-08-09T14:35:58Z - CPU: 89, MEM: 11470, TEMP: 44, POWER: 95
2024-08-09T14:35:59Z - CPU: 44, MEM: 5145, TEMP: 59, POWER: 83
